kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,yerlesen_sayisi,doluluk_orani,taban_puan,taban_siralama
200300234,AVRASYA ÜNİVERSİTESİ (TRABZON),Bilgisayar Mühendisliği (Burslu),Bilgisayar Mühendisliği,61.0,TRABZON,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,3.0,,,413.46863,91510.0
106190320,KARABÜK ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,78.0,KARABÜK,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,343.04933,188173.0
106190320,KARABÜK ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce),Bilgisayar Mühendisliği,78.0,KARABÜK,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,75.0,,,0.0,
106410315,KASTAMONU ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,37.0,KASTAMONU,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,342.44567,189435.0
106410315,KASTAMONU ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,37.0,KASTAMONU,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,70.0,,,332.02167,181382.0
106410315,KASTAMONU ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,37.0,KASTAMONU,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,70.0,,,389.29781,124562.0
106410315,KASTAMONU ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,37.0,KASTAMONU,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,65.0,,,368.70527,146041.0
108790067,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ (RİZE),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,53.0,RİZE,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,341.81929,190789.0
108790067,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ (RİZE),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,53.0,RİZE,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,65.0,,,329.75445,186220.0
108790067,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ (RİZE),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,53.0,RİZE,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,65.0,,,371.77261,149984.0
108790067,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ (RİZE),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,53.0,RİZE,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,60.0,,,346.84969,181604.0
104590124,GİRESUN ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,28.0,GİRESUN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,339.9218,194985.0
104590124,GİRESUN ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,28.0,GİRESUN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,65.0,,,324.60628,197606.0
104590124,GİRESUN ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,28.0,GİRESUN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,65.0,,,373.59441,147202.0
104590124,GİRESUN ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,28.0,GİRESUN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,60.0,,,346.79393,181707.0
108190148,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,51.0,NİĞDE,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,339.52888,195797.0
108190148,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,51.0,NİĞDE,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,75.0,,,325.86643,194804.0
108190148,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,51.0,NİĞDE,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,75.0,,,369.54199,153587.0
108190148,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,51.0,NİĞDE,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,70.0,,,343.55477,187791.0
209810381,İSTANBUL GALATA ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,334.73906,206567.0
209810381,İSTANBUL GALATA ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,1.0,,,0.0,
209810381,İSTANBUL GALATA ÜNİVERSİTESİ,Bilgisayar Mühendisliği (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,,,,0.0,
100690069,KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,40.0,KIRŞEHİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,334.69956,206651.0
100690069,KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,40.0,KIRŞEHİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,75.0,,,322.19596,203197.0
100690069,KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,40.0,KIRŞEHİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,75.0,,,376.91352,142060.0
100690069,KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,40.0,KIRŞEHİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,70.0,,,354.05766,168987.0
110710034,İSKENDERUN TEKNİK ÜNİVERSİTESİ (HATAY),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,31.0,HATAY,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,333.40953,209672.0
110710034,İSKENDERUN TEKNİK ÜNİVERSİTESİ (HATAY),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,31.0,HATAY,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,85.0,,9.0,315.31115,220403.0
110710034,İSKENDERUN TEKNİK ÜNİVERSİTESİ (HATAY),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,31.0,HATAY,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,85.0,,,364.50661,161948.0
110710034,İSKENDERUN TEKNİK ÜNİVERSİTESİ (HATAY),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,31.0,HATAY,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,80.0,,,363.87519,153242.0
111210012,GAZİANTEP İSLAM BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,27.0,GAZİANTEP,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,333.23603,210078.0
111210012,GAZİANTEP İSLAM BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,27.0,GAZİANTEP,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,75.0,,8.0,322.38152,202733.0
111210012,GAZİANTEP İSLAM BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,27.0,GAZİANTEP,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,75.0,,,360.5183,168878.0
111210012,GAZİANTEP İSLAM BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,27.0,GAZİANTEP,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,70.0,,,338.284,197957.0
102890059,ÇANKIRI KARATEKİN ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,18.0,ÇANKIRI,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,332.78458,211156.0
102890059,ÇANKIRI KARATEKİN ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,18.0,ÇANKIRI,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,70.0,,,317.63493,214460.0
102890059,ÇANKIRI KARATEKİN ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,18.0,ÇANKIRI,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,70.0,,,366.44251,158615.0
102890059,ÇANKIRI KARATEKİN ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,18.0,ÇANKIRI,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,65.0,,,343.16754,188466.0
104310631,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,60.0,TOKAT,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,331.71863,213658.0
104310631,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,60.0,TOKAT,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,80.0,,,315.89956,218865.0
104310631,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,60.0,TOKAT,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,80.0,,,366.83043,158012.0
104310631,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,60.0,TOKAT,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,75.0,,,344.99962,185016.0
105190201,HİTİT ÜNİVERSİTESİ (ÇORUM),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,19.0,ÇORUM,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,329.67352,218574.0
105190201,HİTİT ÜNİVERSİTESİ (ÇORUM),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,19.0,ÇORUM,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,65.0,,,314.20135,223313.0
105190201,HİTİT ÜNİVERSİTESİ (ÇORUM),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,19.0,ÇORUM,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,,,,0.0,
105190201,HİTİT ÜNİVERSİTESİ (ÇORUM),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,19.0,ÇORUM,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,,,,335.58506,203514.0
106190313,KARABÜK ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,78.0,KARABÜK,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,329.0005,220216.0
106190313,KARABÜK ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,78.0,KARABÜK,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,75.0,,,0.0,
203410429,İSTANBUL TİCARET ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,328.97368,220274.0
203410429,İSTANBUL TİCARET ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,36.0,,,0.0,
203410429,İSTANBUL TİCARET ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,49.0,,,408.54589,100390.0
203410429,İSTANBUL TİCARET ÜNİVERSİTESİ,Bilgisayar Mühendisliği (%50 İndirimli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,51.0,,,404.92873,100615.0
110290207,VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,65.0,VAN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,328.19842,222288.0
110290207,VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,65.0,VAN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,75.0,,,312.29289,228458.0
110290207,VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,65.0,VAN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,75.0,,,360.09533,169598.0
110290207,VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,65.0,VAN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,70.0,,,340.9802,192599.0
106390038,KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ (KARAMAN),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,70.0,KARAMAN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,327.9968,222797.0
106390038,KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ (KARAMAN),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,70.0,KARAMAN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,65.0,,,311.17741,231583.0
106390038,KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ (KARAMAN),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,70.0,KARAMAN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,65.0,,,364.00838,162835.0
106390038,KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ (KARAMAN),Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,70.0,KARAMAN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,60.0,,,339.46479,195631.0
205710623,TÜRK HAVA KURUMU ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,327.90024,223044.0
205710623,TÜRK HAVA KURUMU ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,50.0,,,0.0,
205710623,TÜRK HAVA KURUMU ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,67.0,,,395.91252,115839.0
205710623,TÜRK HAVA KURUMU ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,62.0,,,363.33394,154072.0
106010479,KAHRAMANMARAŞ SÜTÇÜ İMAM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,46.0,KAHRAMANMARAŞ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,326.71447,226057.0
106010479,KAHRAMANMARAŞ SÜTÇÜ İMAM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,46.0,KAHRAMANMARAŞ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,70.0,,7.0,309.66269,235818.0
106010479,KAHRAMANMARAŞ SÜTÇÜ İMAM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,46.0,KAHRAMANMARAŞ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,70.0,,,357.55758,174104.0
106010479,KAHRAMANMARAŞ SÜTÇÜ İMAM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,46.0,KAHRAMANMARAŞ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,65.0,,,357.283,163530.0
111570286,MALATYA TURGUT ÖZAL ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,44.0,MALATYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,323.68115,234209.0
111570286,MALATYA TURGUT ÖZAL ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,44.0,MALATYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,65.0,,7.0,303.14384,254920.0
111570286,MALATYA TURGUT ÖZAL ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,44.0,MALATYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,65.0,,,362.09439,166135.0
111570286,MALATYA TURGUT ÖZAL ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,44.0,MALATYA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,60.0,,,345.85057,183421.0
102310319,YOZGAT BOZOK ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,66.0,YOZGAT,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,322.81257,236601.0
102310319,YOZGAT BOZOK ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,66.0,YOZGAT,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,80.0,,,309.67294,235791.0
102310319,YOZGAT BOZOK ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,66.0,YOZGAT,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,80.0,,,355.56784,177884.0
102310319,YOZGAT BOZOK ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,66.0,YOZGAT,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,75.0,,,331.55991,212008.0
201610372,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,27.0,GAZİANTEP,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,322.0561,238604.0
201610372,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,27.0,GAZİANTEP,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,19.0,,,319.16432,210569.0
201610372,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,27.0,GAZİANTEP,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,24.0,,,373.33075,147615.0
201610372,HASAN KALYONCU ÜNİVERSİTESİ (GAZİANTEP),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,27.0,GAZİANTEP,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,22.0,,,395.17566,111602.0
107190165,MARDİN ARTUKLU ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,47.0,MARDİN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,322.02777,238677.0
107190165,MARDİN ARTUKLU ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,47.0,MARDİN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,25.0,,,304.69125,250147.0
107190165,MARDİN ARTUKLU ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,47.0,MARDİN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,25.0,,,0.0,
101370293,ARTVİN ÇORUH ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,8.0,ARTVİN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,321.46913,240213.0
101370293,ARTVİN ÇORUH ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,8.0,ARTVİN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,40.0,,,306.88663,243706.0
101370293,ARTVİN ÇORUH ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,8.0,ARTVİN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,40.0,,,351.31162,186103.0
101370293,ARTVİN ÇORUH ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,8.0,ARTVİN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,35.0,,,321.33769,235292.0
103690109,ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,24.0,ERZİNCAN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,319.78537,244800.0
103690109,ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,24.0,ERZİNCAN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,75.0,,,304.09802,251900.0
103690109,ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,24.0,ERZİNCAN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,75.0,,,353.05522,182713.0
103690109,ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,24.0,ERZİNCAN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,70.0,,,327.18267,221699.0
112572419,ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,Bilgisayar Mühendisliği (M.T.O.K.),Bilgisayar Mühendisliği,32.0,ISPARTA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,319.21926,246459.0
112572419,ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,Bilgisayar Mühendisliği (M.T.O.K.),Bilgisayar Mühendisliği,32.0,ISPARTA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,19.0,,,297.58666,273255.0
112572419,ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,Bilgisayar Mühendisliği (M.T.O.K.),Bilgisayar Mühendisliği,32.0,ISPARTA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,19.0,,,333.88637,224377.0
112572419,ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,Bilgisayar Mühendisliği (M.T.O.K.),Bilgisayar Mühendisliği,32.0,ISPARTA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,14.0,,,319.81234,239004.0
300710479,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,999.0,KIBRIS,KKTC,,,SAY,yokatlas_api,2026-07-22,2025,,,,318.7729,247627.0
300710479,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,999.0,KIBRIS,KKTC,,,SAY,yokatlas_api,2026-07-22,2024,6.0,,,302.80262,256002.0
300710479,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,999.0,KIBRIS,KKTC,,,SAY,yokatlas_api,2026-07-22,2023,10.0,,,335.16847,221302.0
300710479,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Bilgisayar Mühendisliği (İngilizce) (Burslu),Bilgisayar Mühendisliği,999.0,KIBRIS,KKTC,,,SAY,yokatlas_api,2026-07-22,2022,10.0,,,316.88363,246303.0
200210325,ATILIM ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,317.5311,251183.0
200210325,ATILIM ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,54.0,,,0.0,
108570655,OSMANİYE KORKUT ATA ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,80.0,OSMANİYE,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,317.43255,251455.0
108570655,OSMANİYE KORKUT ATA ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,80.0,OSMANİYE,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,80.0,,8.0,303.33142,254333.0
108570655,OSMANİYE KORKUT ATA ÜNİVERSİTESİ,Bilgisayar Mühendisliği,Bilgisayar Mühendisliği,80.0,OSMANİYE,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,80.0,,,347.36844,194129.0
203010293,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,,,,317.34624,251706.0
203010293,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,10.0,,,0.0,
203010293,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,27.0,,,343.26249,202735.0
203010293,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Bilgisayar Mühendisliği (İngilizce) (Ücretli),Bilgisayar Mühendisliği,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,25.0,,,342.16164,190317.0
108410857,ORTA DOĞU TEKNİK ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,999.0,KIBRIS,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,,,,317.19864,252139.0
108410857,ORTA DOĞU TEKNİK ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,999.0,KIBRIS,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,60.0,,,0.0,
108410857,ORTA DOĞU TEKNİK ÜNİVERSİTESİ (ANKARA),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),Bilgisayar Mühendisliği,999.0,KIBRIS,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,60.0,,,414.80924,93183.0
