kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
111091516,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (İSTANBUL),Tıp (UOLP-Uluslararası Saraybosna Üniversitesi) (Ücretli),Tıp,992.0,BOSNA-HERSEK,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,17.0,,,,0.0,
111091516,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (İSTANBUL),Tıp (UOLP-Uluslararası Saraybosna Üniversitesi) (Ücretli),Tıp,992.0,BOSNA-HERSEK,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,47.0,,,,0.0,
202900213,ALTINBAŞ ÜNİVERSİTESİ (İSTANBUL),Tıp (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,46.0,,,,0.0,
202900213,ALTINBAŞ ÜNİVERSİTESİ (İSTANBUL),Tıp (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,46.0,,,,0.0,
202900213,ALTINBAŞ ÜNİVERSİTESİ (İSTANBUL),Tıp (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,46.0,,,,0.0,
202900213,ALTINBAŞ ÜNİVERSİTESİ (İSTANBUL),Tıp (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,51.0,,,,470.80257,39014.0
209210052,ANKARA MEDİPOL ÜNİVERSİTESİ,Tıp (Ücretli),Tıp,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,76.0,,,,0.0,
209210052,ANKARA MEDİPOL ÜNİVERSİTESİ,Tıp (Ücretli),Tıp,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,4.0,,,,489.98718,25229.0
209210052,ANKARA MEDİPOL ÜNİVERSİTESİ,Tıp (Ücretli),Tıp,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,5.0,,,,488.13452,25656.0
209210049,ANKARA MEDİPOL ÜNİVERSİTESİ,Tıp (İngilizce) (Ücretli),Tıp,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,76.0,,,,0.0,
209210049,ANKARA MEDİPOL ÜNİVERSİTESİ,Tıp (İngilizce) (Ücretli),Tıp,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,5.0,,,,485.18436,28672.0
209210049,ANKARA MEDİPOL ÜNİVERSİTESİ,Tıp (İngilizce) (Ücretli),Tıp,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,5.0,,,,483.89249,28776.0
200511259,BAHÇEŞEHİR ÜNİVERSİTESİ (İSTANBUL),Tıp (İngilizce) (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,71.0,,,,0.0,
200511259,BAHÇEŞEHİR ÜNİVERSİTESİ (İSTANBUL),Tıp (İngilizce) (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,73.0,,,,436.03328,49327.0
200511259,BAHÇEŞEHİR ÜNİVERSİTESİ (İSTANBUL),Tıp (İngilizce) (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,69.0,,,,474.96236,36575.0
