kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
203211599,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,İktisat (İngilizce) (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,5.0,1.0,1.0,,0.0,
103110336,DOKUZ EYLÜL ÜNİVERSİTESİ (İZMİR),İktisat,İktisat,35.0,İZMİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,100.0,,,,346.71488,134898.0
103110336,DOKUZ EYLÜL ÜNİVERSİTESİ (İZMİR),İktisat,İktisat,35.0,İZMİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,100.0,,,3.0,325.6834,209733.0
103110336,DOKUZ EYLÜL ÜNİVERSİTESİ (İZMİR),İktisat,İktisat,35.0,İZMİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,170.0,,,,323.38696,271959.0
103110336,DOKUZ EYLÜL ÜNİVERSİTESİ (İZMİR),İktisat,İktisat,35.0,İZMİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,170.0,,,,316.48971,313058.0
202090288,IŞIK ÜNİVERSİTESİ (İSTANBUL),İktisat (İngilizce) (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,4.0,,,,346.52469,135469.0
202090288,IŞIK ÜNİVERSİTESİ (İSTANBUL),İktisat (İngilizce) (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,3.0,1.0,1.0,,342.28,148842.0
202090288,IŞIK ÜNİVERSİTESİ (İSTANBUL),İktisat (İngilizce) (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,3.0,,,,347.05761,171275.0
202090288,IŞIK ÜNİVERSİTESİ (İSTANBUL),İktisat (İngilizce) (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,3.0,,,,337.22601,220498.0
203211585,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,İktisat (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,5.0,,,,346.2362,136346.0
203211585,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,İktisat (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,5.0,1.0,1.0,,0.0,
104410145,GEBZE TEKNİK ÜNİVERSİTESİ,İktisat,İktisat,41.0,KOCAELİ,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,30.0,,,,344.82579,140645.0
104410145,GEBZE TEKNİK ÜNİVERSİTESİ,İktisat,İktisat,41.0,KOCAELİ,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,60.0,,,2.0,325.64042,209922.0
104410145,GEBZE TEKNİK ÜNİVERSİTESİ,İktisat,İktisat,41.0,KOCAELİ,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,60.0,,,,326.34483,257206.0
104410145,GEBZE TEKNİK ÜNİVERSİTESİ,İktisat,İktisat,41.0,KOCAELİ,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,60.0,,,,317.07445,310132.0
201490528,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ (İSTANBUL),İktisat (İngilizce) (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,3.0,,,,341.04075,152811.0
201490528,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ (İSTANBUL),İktisat (İngilizce) (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,4.0,1.0,1.0,,0.0,
201200115,DOĞUŞ ÜNİVERSİTESİ (İSTANBUL),İktisat (İngilizce) (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,6.0,,,,340.70461,153929.0
201200115,DOĞUŞ ÜNİVERSİTESİ (İSTANBUL),İktisat (İngilizce) (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,6.0,1.0,1.0,,324.5157,214812.0
201200115,DOĞUŞ ÜNİVERSİTESİ (İSTANBUL),İktisat (İngilizce) (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,7.0,,,,340.9904,193600.0
201200115,DOĞUŞ ÜNİVERSİTESİ (İSTANBUL),İktisat (İngilizce) (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,5.0,,,,337.40683,219823.0
210301459,İSTANBUL BEYKENT ÜNİVERSİTESİ,İktisat (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,6.0,,,,338.7745,160514.0
210301459,İSTANBUL BEYKENT ÜNİVERSİTESİ,İktisat (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,6.0,1.0,1.0,,327.99484,199943.0
210301459,İSTANBUL BEYKENT ÜNİVERSİTESİ,İktisat (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,7.0,,,,332.60223,228152.0
210301459,İSTANBUL BEYKENT ÜNİVERSİTESİ,İktisat (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,5.0,,,,330.63147,247049.0
101010273,ANADOLU ÜNİVERSİTESİ (ESKİŞEHİR),İktisat,İktisat,26.0,ESKİŞEHİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,70.0,,,,338.50763,161463.0
101010273,ANADOLU ÜNİVERSİTESİ (ESKİŞEHİR),İktisat,İktisat,26.0,ESKİŞEHİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,100.0,,,3.0,315.63133,256879.0
101010273,ANADOLU ÜNİVERSİTESİ (ESKİŞEHİR),İktisat,İktisat,26.0,ESKİŞEHİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,160.0,,,,315.55635,313436.0
101010273,ANADOLU ÜNİVERSİTESİ (ESKİŞEHİR),İktisat,İktisat,26.0,ESKİŞEHİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,160.0,,,,309.04919,353872.0
105761029,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,İktisat (İngilizce),İktisat,35.0,İZMİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,60.0,,,,336.91444,166982.0
105761029,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,İktisat (İngilizce),İktisat,35.0,İZMİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,60.0,,,2.0,316.61275,251778.0
105761029,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,İktisat (İngilizce),İktisat,35.0,İZMİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,60.0,,,,317.41998,303158.0
105761029,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,İktisat (İngilizce),İktisat,35.0,İZMİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,60.0,,,,312.45321,334556.0
202110198,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ (ANKARA),İktisat (İngilizce) (Ücretli),İktisat,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,38.0,,,,336.50506,168442.0
