kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
206190554,YEDİTEPE ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (Ücretli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,15.0,,,,278.10637,523214.0
206190554,YEDİTEPE ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (Ücretli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,12.0,,,,308.42345,356184.0
206190554,YEDİTEPE ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (Ücretli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,10.0,,,,324.04452,276102.0
210000647,MUDANYA ÜNİVERSİTESİ (BURSA),Yönetim Bilişim Sistemleri (%50 İndirimli),Yönetim Bilişim Sistemleri,16.0,BURSA,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,29.0,,,,249.22934,815690.0
210000647,MUDANYA ÜNİVERSİTESİ (BURSA),Yönetim Bilişim Sistemleri (%50 İndirimli),Yönetim Bilişim Sistemleri,16.0,BURSA,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,29.0,,,,0.0,
202090269,IŞIK ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,36.0,,,,249.15064,816628.0
202090269,IŞIK ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,35.0,,,,277.95891,524581.0
202090269,IŞIK ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,32.0,,,,308.49796,355664.0
202090269,IŞIK ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,35.0,,,,310.65583,344583.0
205810349,UFUK ÜNİVERSİTESİ (ANKARA),Yönetim Bilişim Sistemleri (%50 İndirimli),Yönetim Bilişim Sistemleri,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,42.0,,,,247.08509,840647.0
