kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
104310137,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,İşletme,İşletme,60.0,TOKAT,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,60.0,,,,254.98907,750542.0
104310137,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,İşletme,İşletme,60.0,TOKAT,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,60.0,,,2.0,242.12459,934778.0
104310137,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,İşletme,İşletme,60.0,TOKAT,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,60.0,,,,245.56975,939934.0
104310137,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,İşletme,İşletme,60.0,TOKAT,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,40.0,,,,244.61879,945379.0
100610304,KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ,İşletme,İşletme,40.0,KIRŞEHİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,50.0,,,,254.63574,754437.0
100610304,KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ,İşletme,İşletme,40.0,KIRŞEHİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,50.0,,,2.0,236.17549,1016757.0
100610304,KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ,İşletme,İşletme,40.0,KIRŞEHİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,55.0,,,,236.64111,1054805.0
100610304,KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ,İşletme,İşletme,40.0,KIRŞEHİR,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,40.0,,,,236.53928,1053436.0
107310419,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ,İşletme,İşletme,15.0,BURDUR,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,40.0,,,,254.18471,759489.0
107310419,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ,İşletme,İşletme,15.0,BURDUR,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,40.0,,,1.0,236.62989,1010216.0
107310419,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ,İşletme,İşletme,15.0,BURDUR,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,60.0,,,,235.31055,1072674.0
107310419,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ,İşletme,İşletme,15.0,BURDUR,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,40.0,,,,233.00581,1102342.0
206010787,YAŞAR ÜNİVERSİTESİ (İZMİR),İşletme (İngilizce) (%25 İndirimli),İşletme,35.0,İZMİR,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,47.0,,,,254.1685,759666.0
206010787,YAŞAR ÜNİVERSİTESİ (İZMİR),İşletme (İngilizce) (%25 İndirimli),İşletme,35.0,İZMİR,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,42.0,,,,257.67845,737330.0
